trade_date,nav,daily_ret,nav_long,nav_short,long_ret,short_ret
20240705,1.708096,0.029520,0.908371,1.990093,0.010803,0.018717
20240708,1.700882,-0.004223,0.881709,2.040102,-0.029352,0.025129
20240709,1.652112,-0.028673,0.902329,1.933895,0.023386,-0.052060
20240710,1.653201,0.000659,0.897693,1.945104,-0.005137,0.005796
20240711,1.669099,0.009617,0.932195,1.889053,0.038433,-0.028817
20240712,1.692780,0.014188,0.925976,1.928456,-0.006671,0.020859
20240715,1.688871,-0.002309,0.908248,1.960924,-0.019145,0.016836
20240716,1.695624,0.003999,0.912207,1.960217,0.004359,-0.000360
20240717,1.739333,0.025778,0.895176,2.047345,-0.018670,0.044448
20240718,1.713542,-0.014829,0.885106,2.040016,-0.011249,-0.003580
20240719,1.685570,-0.016324,0.895144,1.983579,0.011342,-0.027665
20240722,1.658066,-0.016317,0.901146,1.937913,0.006704,-0.023022
20240723,1.655639,-0.001464,0.879957,1.980642,-0.023513,0.022049
20240724,1.677733,0.013345,0.864132,2.042693,-0.017984,0.031329
20240725,1.688539,0.006441,0.867700,2.047417,0.004128,0.002313
20240726,1.706999,0.010932,0.884588,2.029951,0.019463,-0.008531
20240729,1.666464,-0.023746,0.887681,1.974649,0.003496,-0.027243
20240730,1.660903,-0.003337,0.893510,1.955092,0.006567,-0.009904
20240731,1.673893,0.007821,0.925831,1.899663,0.036173,-0.028351
20240801,1.653825,-0.011989,0.928440,1.889870,0.002819,-0.005155
20240802,1.703855,0.030251,0.915240,1.973911,-0.014218,0.044469
20240805,1.728660,0.014558,0.889694,2.057743,-0.027912,0.042470
20240806,1.737030,0.004842,0.900798,2.042025,0.012480,-0.007638
20240807,1.754529,0.010074,0.903588,2.056270,0.003098,0.006976
20240808,1.791181,0.020890,0.901825,2.103238,-0.001951,0.022841
20240809,1.806916,0.008784,0.903271,2.118342,0.001603,0.007181
20240812,1.834434,0.015229,0.899292,2.159934,-0.004405,0.019634
20240813,1.818717,-0.008568,0.910335,2.114907,0.012279,-0.020846
20240814,1.779594,-0.021512,0.906717,2.077816,-0.003974,-0.017538
20240815,1.757086,-0.012647,0.909039,2.046215,0.002561,-0.015209
20240816,1.791472,0.019570,0.906575,2.091805,-0.002710,0.022280
20240819,1.810511,0.010628,0.899509,2.130341,-0.007795,0.018422
20240820,1.828217,0.009779,0.888175,2.178018,-0.012600,0.022380
20240821,1.809491,-0.010243,0.889223,2.153139,0.001180,-0.011423
20240822,1.826777,0.009553,0.878024,2.200824,-0.012594,0.022147
20240823,1.860834,0.018643,0.879867,2.237236,0.002099,0.016545
20240826,1.878568,0.009530,0.891456,2.229088,0.013172,-0.003642
20240827,1.895085,0.008792,0.880427,2.276266,-0.012373,0.021165
20240828,1.895549,0.000245,0.885696,2.263201,0.005985,-0.005740
20240829,1.903001,0.003931,0.903016,2.227841,0.019555,-0.015624
20240830,1.874591,-0.014929,0.920878,2.150513,0.019781,-0.034710
20240902,1.854082,-0.010941,0.904205,2.188874,-0.018105,0.017838
20240903,1.882928,0.015558,0.915368,2.195906,0.012346,0.003212
20240904,1.927503,0.023673,0.908820,2.263597,-0.007153,0.030826
20240905,1.937266,0.005065,0.917894,2.252464,0.009983,-0.004918
20240906,1.930743,-0.003367,0.896650,2.297010,-0.023143,0.019776
20240909,1.928323,-0.001253,0.893061,2.303325,-0.004003,0.002749
20240910,1.947351,0.009868,0.900550,2.306739,0.008386,0.001482
20240911,1.968048,0.010628,0.896833,2.340778,-0.004128,0.014757
20240912,1.971734,0.001873,0.895158,2.349534,-0.001867,0.003740
20240913,1.980101,0.004243,0.880276,2.398565,-0.016625,0.020868
20240918,2.005888,0.013023,0.873519,2.448212,-0.007676,0.020699
20240919,1.991580,-0.007133,0.894016,2.373302,0.023465,-0.030598
20240920,1.970170,-0.010750,0.889440,2.359938,-0.005119,-0.005631
20240923,1.964445,-0.002906,0.895694,2.336484,0.007032,-0.009938
20240924,1.985842,0.010892,0.925607,2.283905,0.033396,-0.022504
20240925,1.974346,-0.005789,0.936414,2.244017,0.011676,-0.017465
20240926,2.008631,0.017365,0.972846,2.195679,0.038906,-0.021541
20240927,2.008522,-0.000055,1.027685,2.071789,0.056370,-0.056424
20240930,1.960978,-0.023671,1.149443,1.777288,0.118477,-0.142148
20241008,1.864814,-0.049039,1.272094,1.516364,0.106706,-0.146810
20241009,1.870485,0.003041,1.165290,1.648289,-0.083960,0.087001
20241010,1.924559,0.028909,1.162364,1.700077,-0.002510,0.031419
20241011,1.938841,0.007421,1.119578,1.775273,-0.036810,0.044231
20241014,1.859582,-0.040880,1.150502,1.653666,0.027621,-0.068500
20241015,1.848942,-0.005721,1.138716,1.661144,-0.010244,0.004522
20241016,1.854177,0.002831,1.144183,1.657872,0.004801,-0.001970
20241017,1.870013,0.008540,1.152601,1.659835,0.007357,0.001184
20241018,1.827222,-0.022883,1.185158,1.574968,0.028247,-0.051129
20241021,1.786417,-0.022332,1.210620,1.505960,0.021484,-0.043816
20241022,1.828454,0.023532,1.217845,1.532409,0.005968,0.017563
20241023,1.847138,0.010219,1.227190,1.536310,0.007673,0.002545
20241024,1.881299,0.018494,1.224619,1.567941,-0.002095,0.020589
20241025,1.879112,-0.001163,1.248987,1.534919,0.019899,-0.021061
20241028,1.843635,-0.018880,1.278894,1.469186,0.023945,-0.042825
20241029,1.856281,0.006859,1.254797,1.506946,-0.018842,0.025701
20241030,1.850754,-0.002977,1.254750,1.502515,-0.000037,-0.002940
20241031,1.830766,-0.010800,1.280636,1.455291,0.020630,-0.031431
20241101,1.939941,0.059634,1.234713,1.607373,-0.035860,0.104503
20241104,1.942362,0.001248,1.263605,1.571767,0.023399,-0.022152
20241105,1.895395,-0.024181,1.300711,1.487605,0.029365,-0.053546
20241106,1.890532,-0.002566,1.308739,1.474607,0.006172,-0.008737
20241107,1.897314,0.003587,1.335535,1.449705,0.020475,-0.016887
20241108,1.892362,-0.002610,1.349356,1.430918,0.010349,-0.012959
20241111,1.916611,0.012814,1.394056,1.401852,0.033127,-0.020313
20241112,1.946650,0.015673,1.380635,1.437320,-0.009627,0.025300
20241113,1.962012,0.007891,1.389185,1.439761,0.006193,0.001699
20241114,1.976597,0.007434,1.349554,1.491538,-0.028528,0.035962
20241115,2.049580,0.036923,1.334156,1.563629,-0.011410,0.048333
20241118,2.115605,0.032214,1.301789,1.651933,-0.024260,0.056474
20241119,2.066491,-0.023215,1.330195,1.577538,0.021820,-0.045035
20241120,2.091320,0.012015,1.367081,1.552747,0.027730,-0.015715
20241121,2.084680,-0.003175,1.371049,1.543310,0.002903,-0.006078
20241122,2.122828,0.018299,1.339422,1.607152,-0.023068,0.041367
20241125,2.170720,0.022560,1.365265,1.612401,0.019294,0.003266
20241126,2.200516,0.013726,1.345018,1.658445,-0.014830,0.028556
20241127,2.157114,-0.019723,1.362311,1.604413,0.012857,-0.032580
20241128,2.149283,-0.003630,1.363647,1.597015,0.000981,-0.004611
20241129,2.127079,-0.010331,1.387881,1.552135,0.017772,-0.028103
20241202,2.051235,-0.035656,1.399585,1.498475,0.008433,-0.034571
20241203,2.026882,-0.011872,1.400030,1.480208,0.000318,-0.012190
20241204,2.025171,-0.000844,1.378890,1.501309,-0.015099,0.014255
20241205,2.047683,0.011116,1.410958,1.483083,0.023256,-0.012139
20241206,2.090743,0.021029,1.429983,1.494273,0.013484,0.007545
20241209,2.075900,-0.007100,1.427864,1.485879,-0.001482,-0.005618
20241210,2.053349,-0.010863,1.439906,1.457205,0.008434,-0.019297
20241211,2.081241,0.013584,1.458804,1.457875,0.013124,0.000459
20241212,2.063712,-0.008422,1.467374,1.437032,0.005874,-0.014297
20241213,2.060172,-0.001715,1.444477,1.456990,-0.015604,0.013889
20241216,2.097625,0.018180,1.435733,1.492298,-0.006053,0.024233
20241217,2.141528,0.020930,1.385951,1.575274,-0.034673,0.055603
20241218,2.137019,-0.002105,1.401919,1.553809,0.011521,-0.013626
20241219,2.158505,0.010054,1.407862,1.562843,0.004239,0.005815
20241220,2.140392,-0.008391,1.429797,1.525379,0.015580,-0.023972
20241223,2.173677,0.015551,1.372124,1.610629,-0.040337,0.055887
20241224,2.186409,0.005857,1.384297,1.605774,0.008871,-0.003014
20241225,2.218961,0.014889,1.355444,1.663150,-0.020842,0.035731
20241226,2.251068,0.014469,1.381973,1.654663,0.019572,-0.005103
20241227,2.265040,0.006207,1.391444,1.653594,0.006853,-0.000646
20241230,2.266518,0.000653,1.380811,1.667309,-0.007641,0.008294
20241231,2.299858,0.014710,1.347976,1.731483,-0.023780,0.038490
20250102,2.205807,-0.040894,1.319370,1.714049,-0.021222,-0.010069
20250103,2.283641,0.035286,1.271816,1.836310,-0.036043,0.071329
20250106,2.341155,0.025185,1.265109,1.892241,-0.005273,0.030459
20250107,2.237293,-0.044364,1.290307,1.770605,0.019918,-0.064281
20250108,2.137807,-0.044467,1.279158,1.707172,-0.008641,-0.035826
20250109,2.121286,-0.007728,1.277872,1.695694,-0.001005,-0.006723
20250110,2.117559,-0.001757,1.241259,1.741300,-0.028652,0.026895
20250113,2.166260,0.022999,1.251402,1.767118,0.008171,0.014827
20250114,2.086931,-0.036620,1.309094,1.620938,0.046102,-0.082722
20250115,2.088286,0.000649,1.313710,1.616275,0.003526,-0.002877
20250116,2.123366,0.016798,1.325759,1.628602,0.009171,0.007627
20250117,2.131157,0.003669,1.327322,1.632657,0.001179,0.002490
20250120,2.088250,-0.020133,1.339540,1.584759,0.009205,-0.029338
20250121,2.023210,-0.031146,1.332096,1.544207,-0.005557,-0.025589
20250122,2.063391,0.019860,1.323526,1.584810,-0.006434,0.026294
20250123,2.112049,0.023581,1.327930,1.616908,0.003327,0.020254
20250124,2.072840,-0.018565,1.354915,1.554033,0.020321,-0.038886
20250127,2.169141,0.046459,1.340609,1.642640,-0.010559,0.057017
20250205,2.220448,0.023653,1.361259,1.670621,0.015404,0.017034
20250206,2.184283,-0.016287,1.397245,1.599248,0.026436,-0.042723
20250207,2.187318,0.001390,1.414514,1.581704,0.012359,-0.010970
20250210,2.194136,0.003117,1.446027,1.551397,0.022278,-0.019161
20250211,2.201406,0.003313,1.449939,1.552340,0.002705,0.000608
20250212,2.189940,-0.005209,1.471219,1.521471,0.014677,-0.019885
20250213,2.203927,0.006387,1.454924,1.548041,-0.011076,0.017463
20250214,2.246510,0.019321,1.462564,1.569822,0.005251,0.014070
20250217,2.172920,-0.032757,1.474149,1.505965,0.007921,-0.040678
20250218,2.200166,0.012539,1.439732,1.560007,-0.023347,0.035886
20250219,2.105698,-0.042937,1.461913,1.468991,0.015407,-0.058344
20250220,2.068474,-0.017678,1.475480,1.429390,0.009280,-0.026958
20250221,2.043410,-0.012117,1.491632,1.396423,0.010947,-0.023064
20250224,2.037838,-0.002727,1.494482,1.389947,0.001911,-0.004638
20250225,2.025669,-0.005972,1.491780,1.384160,-0.001808,-0.004164
20250226,2.020108,-0.002745,1.508610,1.364744,0.011282,-0.014027
20250227,2.017482,-0.001300,1.500119,1.370651,-0.005628,0.004328
20250228,2.061735,0.021935,1.448197,1.448157,-0.034612,0.056547
20250303,2.097246,0.017224,1.458310,1.476773,0.006984,0.019760
20250304,2.096263,-0.000469,1.485118,1.448934,0.018383,-0.018852
20250305,2.059627,-0.017477,1.486658,1.422109,0.001037,-0.018514
20250306,2.020167,-0.019159,1.518659,1.364251,0.021526,-0.040685
20250307,2.066250,0.022811,1.522152,1.392234,0.002300,0.020511
20250310,2.061525,-0.002287,1.524896,1.386540,0.001803,-0.004089
20250311,2.061377,-0.000072,1.530329,1.381501,0.003562,-0.003635
20250312,2.066573,0.002521,1.539623,1.376593,0.006073,-0.003552
20250313,2.134118,0.032684,1.528849,1.431219,-0.006998,0.039682
20250314,2.141950,0.003670,1.549756,1.416900,0.013675,-0.010005
20250317,2.146480,0.002114,1.559470,1.411015,0.006268,-0.004154
20250318,2.151720,0.002441,1.579744,1.396115,0.013001,-0.010559
20250319,2.178949,0.012654,1.588259,1.406257,0.005390,0.007264
20250320,2.201193,0.010209,1.593047,1.416375,0.003015,0.007194
20250321,2.246143,0.020421,1.571013,1.464888,-0.013831,0.034252
20250324,2.262295,0.007191,1.532936,1.510927,-0.024237,0.031428
20250325,2.335009,0.032142,1.526794,1.565544,-0.004006,0.036148
20250326,2.322074,-0.005539,1.547433,1.535709,0.013518,-0.019057
20250327,2.337800,0.006772,1.534416,1.559028,-0.008412,0.015184
20250328,2.366973,0.012479,1.521176,1.591935,-0.008629,0.021107
20250331,2.336733,-0.012776,1.498834,1.594978,-0.014687,0.001912
20250401,2.322820,-0.005954,1.512938,1.587098,0.009410,-0.004941
20250402,2.304809,-0.007754,1.515563,1.572037,0.001735,-0.009489
20250403,2.332097,0.011839,1.500482,1.606293,-0.009951,0.021791
20250407,2.349371,0.007407,1.292830,1.840486,-0.138390,0.145797
20250408,2.341368,-0.003406,1.302994,1.819747,0.007862,-0.011268
20250409,2.337222,-0.001771,1.340716,1.763843,0.028950,-0.030721
20250410,2.308169,-0.012431,1.376312,1.695086,0.026550,-0.038981
20250411,2.307074,-0.000474,1.384927,1.683672,0.006260,-0.006734
20250414,2.299433,-0.003312,1.407379,1.650802,0.016211,-0.019523
20250415,2.288334,-0.004827,1.409212,1.640683,0.001303,-0.006130
20250416,2.343652,0.024174,1.389066,1.703800,-0.014296,0.038470
20250417,2.362701,0.008128,1.401230,1.702728,0.008757,-0.000629
20250418,2.375112,0.005253,1.405772,1.706153,0.003242,0.002011
20250421,2.325864,-0.020735,1.426127,1.646072,0.014479,-0.035214
20250422,2.405162,0.034094,1.433797,1.693339,0.005379,0.028715
20250423,2.361751,-0.018049,1.460598,1.631124,0.018692,-0.036741
20250424,2.415561,0.022784,1.452570,1.677253,-0.005497,0.028280
20250425,2.416497,0.000387,1.454032,1.676214,0.001007,-0.000620
20250428,2.406326,-0.004209,1.437871,1.687789,-0.011115,0.006906
20250429,2.403003,-0.001381,1.457244,1.662718,0.013473,-0.014855
20250430,2.378948,-0.010010,1.475641,1.625083,0.012624,-0.022635
20250506,2.295653,-0.035014,1.504185,1.553104,0.019344,-0.044292
20250507,2.271685,-0.010440,1.516491,1.524183,0.008181,-0.018622
20250508,2.299048,0.012045,1.534153,1.524791,0.011646,0.000399
20250509,2.353001,0.023467,1.525507,1.569167,-0.005636,0.029103
20250512,2.334999,-0.007651,1.536225,1.546137,0.007026,-0.014676
20250513,2.305178,-0.012771,1.533712,1.528920,-0.001636,-0.011136
20250514,2.264718,-0.017552,1.533551,1.502245,-0.000105,-0.017447
20250515,2.281271,0.007309,1.534022,1.512764,0.000307,0.007002
20250516,2.229703,-0.022605,1.538015,1.474630,0.002603,-0.025208
20250519,2.250022,0.009113,1.556689,1.470165,0.012141,-0.003028
20250520,2.239738,-0.004571,1.572667,1.448355,0.010264,-0.014835
20250521,2.237429,-0.001031,1.566273,1.452751,-0.004066,0.003035
20250522,2.237363,-0.000030,1.545208,1.472245,-0.013449,0.013419
20250523,2.192350,-0.020119,1.528770,1.458287,-0.010638,-0.009481
20250526,2.198553,0.002829,1.544934,1.446995,0.010573,-0.007744
20250527,2.204155,0.002548,1.566655,1.430338,0.014060,-0.011512
20250528,2.250436,0.020997,1.575245,1.452528,0.005483,0.015514
20250529,2.254891,0.001980,1.596841,1.435490,0.013710,-0.011730
20250530,2.248145,-0.002992,1.570812,1.454594,-0.016300,0.013309
20250603,2.171053,-0.034292,1.580667,1.408268,0.006274,-0.031849
20250604,2.165768,-0.002434,1.593570,1.393343,0.008163,-0.010598
20250605,2.204718,0.017985,1.594406,1.417671,0.000524,0.017460
20250606,2.219210,0.006573,1.603474,1.418927,0.005687,0.000886
20250609,2.153397,-0.029656,1.621492,1.360903,0.011237,-0.040893
20250610,2.139756,-0.006334,1.604870,1.366233,-0.010251,0.003916
20250611,2.166150,0.012335,1.620576,1.369714,0.009787,0.002548
20250612,2.164716,-0.000662,1.624813,1.365227,0.002614,-0.003276
20250613,2.164592,-0.000057,1.600666,1.385437,-0.014861,0.014804
20250616,2.179641,0.006952,1.625829,1.373290,0.015720,-0.008768
20250617,2.202469,0.010473,1.621788,1.391087,-0.002486,0.012959
20250618,2.195742,-0.003054,1.610970,1.396116,-0.006670,0.003616
20250619,2.261450,0.029925,1.587123,1.458562,-0.014803,0.044728
20250620,2.286451,0.011055,1.571912,1.488666,-0.009584,0.020639
20250623,2.264859,-0.009443,1.597650,1.450233,0.016374,-0.025817
20250624,2.312739,0.021141,1.637250,1.444945,0.024787,-0.003646
20250625,2.334085,0.009229,1.642027,1.454066,0.002917,0.006312
20250626,2.338859,0.002045,1.632384,1.465579,-0.005872,0.007918
20250627,2.344939,0.002599,1.641969,1.460783,0.005871,-0.003272
20250630,2.313121,-0.013569,1.667145,1.418564,0.015333,-0.028902
20250701,2.306500,-0.002862,1.664002,1.431799,-0.001885,0.009330
20250702,2.378452,0.031195,1.662009,1.478180,-0.001198,0.032393
20250703,2.345715,-0.013764,1.665684,1.454565,0.002211,-0.015975
20250704,2.340662,-0.002154,1.651155,1.464119,-0.008722,0.006568
20250707,2.335432,-0.002235,1.662387,1.450888,0.006803,-0.009037
20250708,2.329408,-0.002579,1.676787,1.434578,0.008662,-0.011241
20250709,2.349384,0.008576,1.677418,1.446340,0.000376,0.008199
20250710,2.431477,0.034942,1.683846,1.491336,0.003832,0.031110
20250711,2.412146,-0.007950,1.690767,1.473350,0.004110,-0.012061
20250714,2.442041,0.012393,1.698244,1.485094,0.004422,0.007971
20250715,2.469396,0.011202,1.685427,1.512939,-0.007548,0.018749
20250716,2.496644,0.011034,1.699023,1.517428,0.008067,0.002967
20250717,2.464920,-0.012707,1.709563,1.488734,0.006203,-0.018910
20250718,2.489212,0.009855,1.729148,1.486350,0.011456,-0.001601
20250721,2.505537,0.006558,1.748577,1.479397,0.011236,-0.004678
20250722,2.528161,0.009029,1.754956,1.487358,0.003648,0.005381
20250723,2.572275,0.017449,1.742124,1.524187,-0.007312,0.024761
20250724,2.563112,-0.003562,1.760250,1.502899,0.010405,-0.013967
20250725,2.609651,0.018157,1.770337,1.521574,0.005731,0.012426
20250728,2.555159,-0.020881,1.772698,1.487774,0.001333,-0.022214
20250729,2.536140,-0.007443,1.775860,1.474046,0.001784,-0.009227
20250730,2.583465,0.018660,1.771078,1.505521,-0.002693,0.021353
20250731,2.548644,-0.013478,1.749204,1.503824,-0.012351,-0.001128
20250801,2.589017,0.015841,1.771505,1.524183,0.012749,0.013539
20250804,2.551892,-0.014340,1.789071,1.487213,0.009916,-0.024256
20250805,2.513516,-0.015038,1.794701,1.460169,0.003147,-0.018185
20250806,2.430483,-0.033035,1.788427,1.417037,-0.003496,-0.029539
20250807,2.412910,-0.007230,1.777743,1.415257,-0.005974,-0.001256
20250808,2.427437,0.006021,1.791899,1.412508,0.007963,-0.001942
20250811,2.379114,-0.019907,1.813011,1.367747,0.011782,-0.031689
20250812,2.390151,0.004639,1.805317,1.379896,-0.004243,0.008883
20250813,2.323484,-0.027892,1.805838,1.341010,0.000288,-0.028180
20250814,2.358026,0.014866,1.769800,1.387708,-0.019956,0.034823
20250815,2.291940,-0.028026,1.786356,1.335834,0.009355,-0.037381
20250818,2.224807,-0.029291,1.791919,1.292547,0.003114,-0.032405
20250819,2.240203,0.006920,1.803665,1.293018,0.006555,0.000365
20250820,2.276176,0.016058,1.812399,1.307520,0.004843,0.011215
20250821,2.334960,0.025826,1.816693,1.338190,0.002369,0.023457
20250822,2.285106,-0.021351,1.819787,1.307340,0.001703,-0.023054
20250825,2.240052,-0.019716,1.823173,1.279131,0.001861,-0.021577
20250826,2.281249,0.018391,1.831476,1.296830,0.004554,0.013837
20250827,2.251598,-0.012998,1.775722,1.319453,-0.030442,0.017445
20250828,2.188306,-0.028110,1.775512,1.282519,-0.000118,-0.027991
20250829,2.175373,-0.005910,1.779273,1.272222,0.002118,-0.008029
20250901,2.138528,-0.016938,1.782437,1.260383,0.001779,-0.009306
20250902,2.174258,0.016708,1.755225,1.300684,-0.015267,0.031975
20250903,2.193044,0.008640,1.715264,1.341534,-0.022767,0.031407
20250904,2.287337,0.042996,1.711083,1.402485,-0.002437,0.045434
20250905,2.276061,-0.004930,1.745025,1.367751,0.019836,-0.024766
20250908,2.303188,0.011918,1.774426,1.361008,0.016849,-0.004930
20250909,2.333363,0.013102,1.756046,1.392936,-0.010358,0.023460
20250910,2.299280,-0.014607,1.752263,1.375591,-0.002155,-0.012452
20250911,2.272543,-0.011629,1.778803,1.338760,0.015146,-0.026775
20250912,2.258013,-0.006394,1.776370,1.332032,-0.001368,-0.005026
20250915,2.275210,0.007616,1.769883,1.347040,-0.003652,0.011268
20250916,2.273638,-0.000691,1.789947,1.330839,0.011336,-0.012027
20250917,2.277220,0.001575,1.796778,1.327857,0.003816,-0.002241
20250918,2.242106,-0.015419,1.768802,1.328057,-0.015570,0.000151
20250919,2.289483,0.021130,1.775214,1.351305,0.003625,0.017505
20250922,2.241210,-0.021085,1.779595,1.319479,0.002468,-0.023553
20250923,2.246391,0.002312,1.754706,1.340983,-0.013985,0.016297
20250924,2.290678,0.019715,1.793832,1.337519,0.022298,-0.002583
20250925,2.277847,-0.005602,1.778813,1.341225,-0.008373,0.002771
20250926,2.357559,0.034994,1.764923,1.398634,-0.007809,0.042803
20250929,2.366005,0.003583,1.787212,1.385982,0.012629,-0.009046
20250930,2.358731,-0.003075,1.780901,1.386614,-0.003531,0.000456
20251009,2.353971,-0.002018,1.799796,1.382997,0.010610,-0.002609
20251010,2.416758,0.026673,1.809791,1.412205,0.005553,0.021120
20251013,2.429519,0.005280,1.803043,1.424927,-0.003728,0.009008
20251014,2.493068,0.026157,1.797505,1.466575,-0.003071,0.029229
20251015,2.476577,-0.006615,1.808736,1.447711,0.006248,-0.012863
20251016,2.487007,0.004211,1.793712,1.465833,-0.008306,0.012518
20251017,2.505188,0.007311,1.748772,1.513275,-0.025054,0.032365
20251020,2.463516,-0.016635,1.767691,1.471730,0.010819,-0.027453
20251021,2.454482,-0.003667,1.792529,1.445654,0.014051,-0.017718
20251022,2.480996,0.010803,1.796237,1.458281,0.002068,0.008734
20251023,2.511495,0.012293,1.806166,1.468146,0.005528,0.006765
20251024,2.459508,-0.020700,1.805923,1.437954,-0.000134,-0.020565
20251027,2.431527,-0.011377,1.816966,1.412802,0.006115,-0.017491
20251028,2.432298,0.000317,1.824825,1.407139,0.004325,-0.004008
20251029,2.392356,-0.016421,1.823371,1.385153,-0.000796,-0.015625
20251030,2.429340,0.015459,1.807033,1.418977,-0.008960,0.024419
20251031,2.408026,-0.008774,1.812762,1.402029,0.003170,-0.011944
20251103,2.385853,-0.009208,1.826207,1.392293,0.007417,-0.006944
20251104,2.386214,0.000151,1.811810,1.403480,-0.007884,0.008035
20251105,2.401301,0.006323,1.825927,1.401418,0.007792,-0.001469
20251106,2.422570,0.008857,1.845924,1.398483,0.010951,-0.002094
20251107,2.432886,0.004258,1.840252,1.408735,-0.003073,0.007331
20251110,2.431026,-0.000764,1.852538,1.398253,0.006676,-0.007441
20251111,2.396993,-0.013999,1.854993,1.376825,0.001326,-0.015325
20251112,2.399126,0.000890,1.848658,1.382753,-0.003415,0.004305
20251113,2.374812,-0.010135,1.864988,1.356525,0.008833,-0.018968
20251114,2.391609,0.007073,1.871128,1.361653,0.003292,0.003781
20251117,2.344950,-0.019510,1.860620,1.342735,-0.005616,-0.013893
20251118,2.386642,0.017779,1.855040,1.370634,-0.002999,0.020778
20251119,2.369131,-0.007337,1.828791,1.379972,-0.014150,0.006813
20251120,2.410145,0.017312,1.824302,1.407250,-0.002455,0.019767
20251121,2.452541,0.017591,1.766849,1.476324,-0.031493,0.049084
20251124,2.450886,-0.000675,1.786330,1.459049,0.011026,-0.011701
20251125,2.404490,-0.018930,1.802606,1.418135,0.009111,-0.028042
20251126,2.399453,-0.002095,1.788918,1.425933,-0.007593,0.005498
20251127,2.421405,0.009149,1.794777,1.434308,0.003275,0.005874
20251128,2.389501,-0.013176,1.813128,1.400745,0.010224,-0.023400
20251201,2.394355,0.002031,1.825081,1.409063,0.006593,0.005938
20251202,2.342263,-0.021756,1.812909,1.387804,-0.006670,-0.015087
20251203,2.391779,0.021140,1.800083,1.426961,-0.007075,0.028215
20251204,2.432545,0.017044,1.783325,1.464567,-0.009310,0.026354
20251205,2.387646,-0.018457,1.809148,1.416328,0.014480,-0.032938
20251208,2.305392,-0.034450,1.813206,1.364358,0.002243,-0.036693
20251209,2.319003,0.005904,1.803040,1.380063,-0.005607,0.011510
20251210,2.314646,-0.001879,1.808196,1.373524,0.002860,-0.004738
20251211,2.345175,0.013189,1.783501,1.410398,-0.013657,0.026847
20251212,2.347279,0.000897,1.784572,1.410817,0.000600,0.000297
20251215,2.339864,-0.003159,1.779691,1.410219,-0.002735,-0.000424
20251216,2.387447,0.020336,1.762408,1.452592,-0.009711,0.030047
20251217,2.380345,-0.002975,1.767403,1.444154,0.002834,-0.005809
20251218,2.399554,0.008070,1.779404,1.446002,0.006790,0.001280
20251219,2.419647,0.008374,1.802613,1.439250,0.013043,-0.004670
20251222,2.418630,-0.000421,1.815376,1.428454,0.007081,-0.007501
20251223,2.389747,-0.011942,1.803668,1.420609,-0.006450,-0.005492
20251224,2.379972,-0.004090,1.827752,1.395828,0.013353,-0.017444
20251225,2.367904,-0.005071,1.839200,1.380008,0.006263,-0.011334
20251226,2.314297,-0.022639,1.838527,1.349271,-0.000366,-0.022273
20251229,2.341798,0.011883,1.834020,1.368612,-0.002451,0.014334
20251230,2.336214,-0.002384,1.821694,1.374547,-0.006721,0.004337
20251231,2.346344,0.004336,1.822028,1.380255,0.000183,0.004152
